video_id,viewCount,likeCount,dislikeCount,comment,neg,neu,pos,compound,title,duration
hG-IWFh1KHs,2155,104,0,என்ன செய்வது மனித உலகத்தில் யூடியூப் திறந்துவிட்டால் அன்னையே எவ்வாறு வாழும் நான் பேசினா ஒன்னு பேசாம தப்பா பேசறாங்க மக்கள் எப்படி வாழ்வார்கள் பாக்கலையா மாட்டேன் டா நீ ஏமாற்றிக் கொண்டு இருக்கிறாய் அந்தப் புரிதல் எப்போதும் மக்கள் தெரிகிறதோ திலகம் தமிழ் மக்களுக்கு தருவார் செய்தது அது தான் எனது திமுக என்ற அரசாங்க அமைப்பு அவன் தண்ணிக்கு போறான் நான் உன்னோட கேக்குற நானா நீயா போர் புரிய கடல் எல்லைக்குள் போட்டு பாருடா இதோட ஒன்னும் பாக்குது சும்மா,0.0,1.0,0.0,0.0,,0:14
hG-IWFh1KHs,2155,104,0,ஓம் சரவணபவ வெற்றி வேல் முருகனுக்கு அரோகரா வீரவேல் முருகனுக்கு அரோகரா அரோகரா 🌹🌹🌹🌹 🌹🌹,0.0,1.0,0.0,0.0,,0:14
hG-IWFh1KHs,2155,104,0,ஓம் முருகா,0.0,1.0,0.0,0.0,,0:14
G3bW_fzfJbU,316,9,0,உங்கள் போட்டோ தன்மையில் வைக்கவும யூடியூப் ரூல்ஸ் சிஸ்டர் 🙏🏻,0.0,1.0,0.0,0.0,adaludan padalai,0:58
G3bW_fzfJbU,316,9,0,அருமை❤❤❤,0.0,0.241,0.759,0.9274,adaludan padalai,0:58
6qaYOLg_izM,510,19,0,👌👌👌👌👌👍👍👍👍,0.0,0.207,0.793,0.9829,,0:13
neAS5L59lCI,10529,153,0,😋😋😋😋😋😋😋,0.0,1.0,0.0,0.0,paniyaram suttu thariya,0:13
kp2Q5hOPuPM,1613,22,0,சூப்பர் பதிவு 👍,0.0,1.0,0.0,0.0,of nellikai,0:37
KNAL6jIbN80,1760,15,0,,,,,,o pilaga venkate,0:19
CZxuBshV5Bo,18,5,0,,,,,,,16:52
zK9W_6cxBIw,1007,11,0,,,,,,,0:15
V-RfpJtxVTc,151,5,0,,,,,,,0:17
cVqhmTaGVYU,564,12,0,,,,,,,0:38
XUqXBzl4QYc,543,10,0,,,,,,,0:14
US3zgGHlS3U,47,5,0,,,,,,,18:11
iif8xUYoCwI,504,15,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,parota,0:16
7IpxiUIotCs,1938,58,0,,,,,,,0:21
njMBSSWWnrk,800,12,0,,,,,,pirandai thuvaiyal,0:48
D6rZ69Uy2zk,763,15,0,Ethuku yethu kalyanam pani vaikurega …. Neega vachekoga antha bomai ah.,0.0,1.0,0.0,0.0,upuma,0:48
vGfPmz7dAX8,134,7,0,😋😋😋😋😋😋👌👌,0.0,0.595,0.405,0.9055,vadacurry,0:51
RH1eamuM3ro,632,22,0,🙏🏼🙏🏼🙏🏼,0.0,1.0,0.0,0.0,corn pulav     receipe,0:14
RH1eamuM3ro,632,22,0,அப்பா அம்மாவுக்கு நிகர் எதுவுமே இல்லை❤❤❤❤❤❤,0.0,0.304,0.6960000000000001,0.9803,corn pulav     receipe,0:14
sUCZt0tBrGQ,473,17,0,👌👌👌👌👌👌🌹🌹🌹🌹🌹🌹,0.0,0.14,0.86,0.988,naan pooveduthu,0:58
VkXQpf1SbSA,77,7,0,🎉🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9509,poove poove enthan,0:20
UY-WQ4o0x9Q,117,4,0,,,,,,,0:30
emRFB2ULqTE,772,18,0,,,,,,,0:31
gFYtIGmoRBg,573,20,0,👌👌👌👌🎉🎉🎉🎉🎉,0.0,0.116,0.884,0.9882,cauliflowe chilli,0:44
FwCeSrFWneA,389,8,0,,,,,,mamiyar alaparigal  poriyal   receipe   tamil,0:58
1s9aoCx9P2U,438,7,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829,of kovakkai,0:46
o2HC9is2C0E,325,9,0,,,,,,poo plant,0:35
l27BPXQjEgg,377,3,0,,,,,,tips,0:29
2mLvNYgqF0o,31,4,0,,,,,,homemade vadacurry,2:16
mf-FYmtZhdA,41,4,0,,,,,,,1:35
PBLirPuqIG8,9,2,0,,,,,,homemade mint bread cutlet,4:11
t_iEkItrw8k,603,11,0,கருப்புதான் அழகு❤❤❤❤❤,0.0,0.25,0.75,0.9719,Paneer kuruma,0:22
mC7R0VeNImk,466,25,0,🦚🦚🦚🦚🦚🦚🦚,0.0,1.0,0.0,0.0,farming,0:56
8AdJNWrwriU,116,2,0,,,,,,,4:35
8OQY8UpaGEo,461,11,0,,,,,,tea kadai comedy,0:15
LueeH_MsG8Q,558,14,0,,,,,,murunga keerai kulambu,0:58
tK_ulR22ZKc,1088,70,0,,,,,,agriculture,0:11
Ro9yQtcAWU4,784,22,0,,,,,,of amla,0:42
BMaibtORyMQ,437,23,0,❤❤❤❤❤🌷🌷🌷🌷🌷🌷🌷,0.0,0.364,0.636,0.9719,Enthan vazhkain  rose,0:50
E5DZLWnS5ug,640,10,0,சூப்பர் பதிவு 👍,0.0,1.0,0.0,0.0,pudina biriyani    receipe,0:50
oYFcOnyqi60,67,3,0,,,,,,",",1:32
zKTbzT-3vtE,94,7,0,Wow wow 🎉🎉🎉🎉 new friend 🎉🎉🎉🎉,0.0,0.217,0.783,0.984,,0:47
PAJWq6l-0bI,597,10,0,,,,,,of gooseberry,0:42
Hxq-CSCXwZU,486,11,0,,,,,,Sangeeta megam,0:25
MpmMZBK8s4g,66,6,0,,,,,,20      tips,0:29
s64vqBUNwXY,754,24,0,👍👍👍👍👍,0.0,1.0,0.0,0.0,is world,0:14
3aV7KVwtkCw,58,2,0,,,,,,,1:21
dx5TXluREZM,103,3,0,,,,,,with honey,2:22
SyA-WgWXfC0,635,15,0,சூப்பர் பதிவு🎉🎉🎉,0.0,0.382,0.618,0.7964,nellikai juice    of gooseberry,0:49
t-43GjzlRlI,3445,222,0,😋😋😋😋,0.0,1.0,0.0,0.0,,0:45
t-43GjzlRlI,3445,222,0,❤❤❤ ama akka,0.0,0.284,0.716,0.9274,,0:45
t-43GjzlRlI,3445,222,0,❤,0.0,0.192,0.808,0.6369,,0:45
t-43GjzlRlI,3445,222,0,👌👌👌👌👌👌👍,0.0,0.052,0.948,0.988,,0:45
qVhXH0C3Mh8,466,23,0,,,,,,,0:54
pjagsXYMLX4,482,11,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,plant,0:39
pjagsXYMLX4,482,11,0,Yes,0.0,0.0,1.0,0.4019,plant,0:39
rf2JoczM_Xk,531,13,0,👌👌👌👌,0.0,0.0,1.0,0.9736,cauliflower fry,0:13
VMmaeKmUir4,49,6,0,😋😋😋😋😋,0.0,1.0,0.0,0.0,",   kothu idly",0:17
MY2BySdOpjc,2207,16,0,🎉🎉🎉😂😂😂😂,0.166,0.327,0.508,0.9565,,0:27
wY758l7OKI4,7854,160,0,👍👍👍👍,0.0,1.0,0.0,0.0,tea pidikuma friends,0:19
oPzmgnzUp78,624,22,0,,,,,,,0:16
1gxG7GuIf7M,831,25,0,cat. ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.0,0.197,0.803,0.9993,Un manasulla patuthan irukuthu,0:16
yTfXhFH3rzI,284748,5495,0,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689,,0:16
yTfXhFH3rzI,284748,5495,0,🎉🎉🎉🎉❤❤❤,0.0,0.23,0.77,0.9732,,0:16
yTfXhFH3rzI,284748,5495,0,சிஸ்டர் சூப்பர்,0.0,1.0,0.0,0.0,,0:16
yTfXhFH3rzI,284748,5495,0,Yes true 🎉❤❤,0.0,0.153,0.847,0.9485,,0:16
yTfXhFH3rzI,284748,5495,0,❤❤❤😂😢😮😅😊 சூப்பர் தங்கச்சி சூப்பர் வெரி நைஸ் சூப்பர்,0.095,0.435,0.471,0.9678,,0:16
yTfXhFH3rzI,284748,5495,0,செம சகோதரி,0.0,1.0,0.0,0.0,,0:16
yTfXhFH3rzI,284748,5495,0,Super ❤❤❤,0.0,0.154,0.846,0.9552,,0:16
yTfXhFH3rzI,284748,5495,0,Super❤❤❤❤,0.0,0.162,0.838,0.9709,,0:16
yTfXhFH3rzI,284748,5495,0,Pondati olunga iruntha eathuku purusan eanga sagaporan,0.0,1.0,0.0,0.0,,0:16
yTfXhFH3rzI,284748,5495,0,Super K,0.0,0.204,0.796,0.5994,,0:16
yTfXhFH3rzI,284748,5495,0,சொருப்பு பீஞ்சுடும்,0.0,1.0,0.0,0.0,,0:16
yTfXhFH3rzI,284748,5495,0,Super  akka,0.0,0.204,0.796,0.5994,,0:16
yTfXhFH3rzI,284748,5495,0,Super❤❤,0.0,0.14,0.86,0.9231,,0:16
yTfXhFH3rzI,284748,5495,0,🌹🌷🌹🌷🌹🌷🌹🌷🌹🌷🌹🌷🌷🌹🌷🌹🌷🌹🐿️🌹🌷🌹🌷🌹🌷🌹🌷😊,0.0,0.833,0.167,0.7184,,0:16
yTfXhFH3rzI,284748,5495,0,Super,0.0,0.0,1.0,0.5994,,0:16
yTfXhFH3rzI,284748,5495,0,SH❤❤❤,0.0,0.241,0.759,0.9274,,0:16
yTfXhFH3rzI,284748,5495,0,யுஞஹஞ❤,0.0,0.323,0.677,0.6369,,0:16
yTfXhFH3rzI,284748,5495,0,❤❤,0.0,0.192,0.808,0.8555,,0:16
09aNt9BP60s,455,13,0,Supar❤,0.0,0.323,0.677,0.6369,,0:26
LwUQiLLiEXQ,475,9,0,😋😋😋😋👌👌👌,0.0,0.395,0.605,0.9545,curd rice      sir comedy,0:15
Nvwo1YZbdIk,467,14,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,pudina biriyani,0:14
tiVyBNGq79Q,22,3,0,,,,,,easy method of pudina biriyani  lover  receipe,2:28
4Z-VxaiPyM8,490,12,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829,Thayir pachidi  raitha,0:33
_tiSKzML3LI,383,11,0,அழகான ரோஸ் 🌷🌷🌷🌷🌷🌷,0.0,1.0,0.0,0.0,again      flower,0:17
pUPFbpOblVk,446,10,0,,,,,,lunch menu,0:18
StNFTfrKF0E,477,11,0,,,,,,of ginger,0:21
TgHl1f2fapo,223,4,0,,,,,,hill,1:53
woGvbXZCHTg,12,1,0,🦚🦚🦚🦚🦚🦚🦚👌👌👌,0.0,0.276,0.724,0.9545,",",0:16
joYx3v-XbdQ,500,14,0,சூப்பர் சூப்பர் பதிவு,0.0,1.0,0.0,0.0,,0:28
CChKiHyCREg,432,14,0,😋😋😋😋😋,0.0,1.0,0.0,0.0,ragi adai,1:00
dwDGhT6rS6Q,21,3,0,👌👌👌👌👌👌👍,0.0,0.052,0.948,0.988,murungakkai poriyal,0:58
J8k_srHcFp0,432,10,0,👍👍👍👍👍👌👌,0.0,0.449,0.551,0.9055,,0:18
IiTzUkcS7u0,40,4,0,🌧️🌧️🌧️🌧️🌧️🌧️👌👌👌,0.0,0.495,0.505,0.9545,raining with nature  life of ram     Tamil song,0:23
S4QCkhSH6Ss,11335,348,0,"பொய்,  பெண்கள் stress ah இருந்தா புருஷனை நிமதியாக இருக்க விட மாட்டாங்க 😢",0.371,0.629,0.0,-0.7096,,0:17
S4QCkhSH6Ss,11335,348,0,👌👌👌😋😋😋,0.0,0.328,0.672,0.9545,,0:17
DAKfnR1a1yI,1360,39,0,I love my wife,0.0,0.417,0.583,0.6369,,0:16
e6ibt1pUERc,468,13,0,,,,,,benefits of badam  halwa,0:23
93_szcVVUik,561,10,0,,,,,,lunch menu,0:32
6MLjbFj9B5U,502,11,0,,,,,,flower growth  thedum,0:39
C5ZZFuYDGXA,76,4,0,,,,,,,1:27
6Xw03s03USc,123,3,0,,,,,,",",4:52
eq3k0ZfbCG0,63,3,0,,,,,,",,",1:16
7xtgDjFj7HQ,544,13,0,,,,,,,0:17
XXhJZEypIyk,97,6,0,,,,,,aapam with kadalai kuruma,0:12
a3RT6v8qfs8,3521,70,0,,,,,,kadalaimittai,0:21
qFsUncKYWKw,472,18,0,,,,,,,0:27
qLz1PRxZRb0,451,16,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829,,0:37
51LEl2zMXPM,3083,54,0,,,,,,benefits of pirandai,0:21
Djem6b8quT8,803,15,0,சூப்பர் பதிவு,0.0,1.0,0.0,0.0,coconut milk  of coconut,0:16
z-WWWeNAduA,460,13,0,❤❤❤❤🎉🎉🎉🎉🎉,0.0,0.229,0.771,0.9839,kattukuyil pattu solla,0:48
P3wMopmLLTQ,490,15,0,❤❤❤❤❤,0.0,0.192,0.808,0.9719,maayoney  items,0:16
cnu8-kKLSr8,575,10,0,👌👌👌👌👌👍👍👍👍,0.0,0.207,0.793,0.9829,of groundnut,0:29
KePd_UR6SfI,1337,60,0,சரியான உண்மை,0.0,1.0,0.0,0.0,,0:15
KePd_UR6SfI,1337,60,0,💯,0.0,1.0,0.0,0.0,,0:15
KePd_UR6SfI,1337,60,0,💯,0.0,1.0,0.0,0.0,,0:15
KePd_UR6SfI,1337,60,0,👌👌👌👌👍👍,0.0,0.14,0.86,0.9736,,0:15
1T4WF9p7Nvc,21,2,0,,,,,,",        coconutreceipe",1:04
fiwyzvRXFqk,120,4,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,nenjin ezuthi   song,0:34
suXG_HHszbE,445,22,0,👌👌👌👌👍👍👍👍👍,0.0,0.29,0.71,0.9736,,0:15
LhIS950bHm4,463,10,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0,,0:20
LhIS950bHm4,463,10,0,Super,0.0,0.0,1.0,0.5994,,0:20
NGGkHvEX_ew,517,15,0,,,,,,benefits of pottukadalai,0:23
wDk00CITNRA,443,12,0,இயற்கை அழகு சூப்பர்🎉🎉🎉🎉🎉,0.0,0.372,0.628,0.91,sorgame  endralum,0:18
26PQ_0RKLI4,524,16,0,😂😂😂😂😂,0.218,0.345,0.437,0.926,,0:12
a44lNjQyFNk,438,18,0,😋😋😋😋😋,0.0,1.0,0.0,0.0,mango  milkshake,0:09
n8lmsu0sRcI,446,18,0,,,,,,,0:14
vrINvZI3m10,71,3,0,,,,,,tasty ragi adai  roti  adai,1:51
HUJaSSyhQfA,443,11,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829,hongkong fried rice    naana,0:34
wPsfEaJzZuU,444,9,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,rice adai,0:15
WpE27Ihrgnw,118,3,0,,,,,,,5:14
J2Hmaovzyzs,1867,17,0,😋😋😋😋😋😋😋,0.0,1.0,0.0,0.0,,0:25
Tao2RdXq_v4,563,8,0,Nice,0.0,0.0,1.0,0.4215,galata,0:11
Tao2RdXq_v4,563,8,0,😂😂😂😂😂,0.218,0.345,0.437,0.926,galata,0:11
my6cwKlXaeA,12025,242,0,❤❤❤❤❤❤❤,0.0,0.192,0.808,0.9854,,0:12
my6cwKlXaeA,12025,242,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,,0:12
my6cwKlXaeA,12025,242,0,சார் சமைத்து சாப்பிடலாம. இல்ல பச்சைய🎉 அப்படியே சாப்பிடலாம,0.0,0.748,0.252,0.4019,,0:12
BYOfrqvettw,88,2,0,,,,,,poriyal,5:18
gR9eZ-AvUkg,488,6,0,😂😂😂😂😂👌👌👌👌,0.14,0.22,0.64,0.9891,,0:31
LyD1HC_g3DA,3992,72,0,👌👌👌,0.0,0.0,1.0,0.9545,,0:31
LyD1HC_g3DA,3992,72,0,Super nanri❤❤evvalavuthan pengalin vazhkai,0.0,0.426,0.5740000000000001,0.8442000000000001,,0:31
LyD1HC_g3DA,3992,72,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,,0:31
I0Ox-Fj3mN4,807,13,0,,,,,,kothavarangai poriyal,0:44
nAaU38ImVpA,1164,37,0,,,,,,,0:57
-ATU0H6YtXA,656,8,0,,,,,,,0:19
eroLNXeCJHg,71,3,0,,,,,,fruits,0:51
Wtyv2Xmooq4,526,16,0,சூப்பர் சமையல்,0.0,1.0,0.0,0.0,,0:13
6Jd-ObR7Ypw,429,9,0,,,,,,,0:57
5VfEZXbextQ,445,7,0,,,,,,vadakari  lesa,0:16
S74hYm4dmKE,567,7,0,,,,,,senthil goundamani comedy  kuruma,0:15
rR2YQiCdfr0,452,18,0,,,,,,,0:10
xpSZtAp6A4M,8,2,0,,,,,,jaggery dosai  jaggery receipe,2:30
-WFzEA8dcT4,13890,357,0,Try it with coconut chutney,0.0,1.0,0.0,0.0,superb idea,0:45
-WFzEA8dcT4,13890,357,0,😋😋😋😋😋😋👌👌👌👌,0.0,0.423,0.577,0.9736,superb idea,0:45
RtisZ4PfxNI,419,8,0,,,,,,oru thanga rathathil,0:51
fghsnbmgV2c,421,7,0,,,,,,dosai alaparigal,0:18
RNI_c-DWQzg,2514,58,0,😋😋😋😋😋,0.0,1.0,0.0,0.0,items,0:19
nJxYcifI3ls,461,11,0,,,,,,marriage life,0:25
JnG9f9ALIGg,572,13,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,miss,0:13
II6xWAmnZ_0,145,5,0,😋😋😋😋😋👌👌👌,0.0,0.449,0.551,0.9545,indha poraputhan  kulambu,0:23
XpY-UTw5-UA,516,25,0,,,,,,,0:14
JhvXzSBtPVQ,697,16,0,❤❤❤❤🎉🎉🎉,0.0,0.219,0.781,0.9774,,0:16
cMEDdGGM4Gc,525,17,0,👌👌👌👌👍👍👍,0.0,0.197,0.803,0.9736,like,0:19
_kwXrDPo13A,802,25,0,,,,,,muruga,0:18
C8jwlxV22R8,2448,25,0,,,,,,,0:24
5VwdXt6tqlQ,424,8,0,,,,,,,0:13
LgBkMNaDB_0,749,15,0,தம்பி  முடி. மட்டம்வரும்,0.0,1.0,0.0,0.0,",",0:17
b42tId_mioY,539,15,0,😋😋😋😋👌👌👌👌👌,0.0,0.281,0.719,0.9829,,0:11
OmyLcjhInNk,426,10,0,,,,,,chocolates  maasam,0:43
NqyUi2UvT8o,463,7,0,,,,,,option B,0:14
aQpL9BGZyVw,491,14,0,,,,,,rain,0:09
ZTkjOkNKVNs,732,18,0,சூப்பர் பூனை குட்டி❤❤❤,0.0,0.323,0.677,0.9274,senthil goundamani comedy # husbandwifetamilcomedy,0:09
8_6FoFC1SVs,479,14,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468,,0:20
XhIWGb1ZjJ0,453,18,0,👌👌👌👌👌👌👌,0.0,0.0,1.0,0.9912,,0:21
FXKoEGvby14,503,34,0,😋😋😋😋👌👌,0.0,0.495,0.505,0.9055,,0:11
wOOgBwx1bLI,463,13,0,,,,,,lot of problem makkale,0:06
6ulY4k7aUlM,544,12,0,,,,,,,0:16
pWINYCrM-NY,420,12,0,,,,,,adangatha asuran,0:15
B6ySvu9LD8w,118,2,0,,,,,,senai kilangu roast,3:11
HF1V-dJnoSY,2783,26,0,,,,,,,0:14
lK9jWQ6cKH8,657,13,0,👌👌👌👌👌👌👍👍,0.0,0.098,0.902,0.988,makkamishi,0:23
3HQrrXZWNgI,419,4,0,,,,,,Puli kulambu en kasakuthu,0:25
0xmB0QV-7GY,3592,72,0,,,,,,,0:43
YLzMbGLZJGU,894,10,0,👌👌👌👌👌👍👍👍👍,0.0,0.207,0.793,0.9829,senai kilangu roast,0:21
5PjNaL1yuiM,8,2,0,,,,,,sambar sadam,8:43
g2P05nCIiCk,32,2,0,,,,,,kuzhi paniyaram,3:49
-rwsPqVcncE,40,2,0,,,,,,,6:11
ytU1IHpU0RM,30,2,0,,,,,,custard fruits     video,1:01
HCHg7PhDv5w,435,10,0,😂😂😂😂😂😂😂👌👌👌👌👌,0.145,0.229,0.625,0.9936,vada curry,0:13
YKVThVVNpIQ,1434,52,0,Super super 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,0.0,0.223,0.777,0.9859,sunday lunch items,0:15
YKVThVVNpIQ,1434,52,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,sunday lunch items,0:15
B7vQ9h-fcSo,41,2,0,சூப்பர்மா சூப்பர்,0.0,1.0,0.0,0.0,sundari kannal oru sethi,0:15
6WA506B-Utk,660,10,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468,just for fun,0:19
8HY-Di-qtMY,650,8,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0,,0:30
oPrHE9mK85E,438,21,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,,0:06
oPrHE9mK85E,438,21,0,Indha cat enga vitula iruku,0.0,1.0,0.0,0.0,,0:06
XjlxuDZqgok,453,10,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,,0:53
jG616J5i3Kg,1524,29,0,😂😂😂😂,0.218,0.345,0.437,0.891,,0:08
jG616J5i3Kg,1524,29,0,Good 😊😊,0.0,0.287,0.713,0.9313,,0:08
jG616J5i3Kg,1524,29,0,😂😂😂😂😂😂😂,0.218,0.345,0.437,0.9601,,0:08
6uRQnWzWNAQ,427,15,0,சூப்பர் சமையல்,0.0,1.0,0.0,0.0,vethakulambu alaparigal,0:12
7Vkp7fER4yQ,2917,24,0,,,,,,murungakai alaparigal,0:17
h6WInESvI-I,453,17,0,,,,,,Chitu kuruvi,0:14
FbYzyWmXyiA,474,13,0,,,,,,,0:08
PzS35_G46HM,440,16,0,,,,,,konji pesida venam,0:25
ip1FUZlFufI,425,13,0,,,,,,,0:12
TrVK2CBXvUU,35,4,0,,,,,,feelings,0:15
GrAJ9fmyuwg,478,11,0,,,,,,ela adai    song,0:30
Um3wBm0aj_g,450,15,0,,,,,,,0:20
vIH5N7prPBU,493,15,0,,,,,,na tharamatten,0:17
8J-gydGSaJw,581,15,0,,,,,,,0:16
oHNt0ccRxT0,1073,30,0,,,,,,funny_chicken,0:18
9lVMkZA7SWQ,13,1,0,,,,,,juice,0:30
2VEDO8puUd0,119,3,0,,,,,,rice,0:15
9DTTl2cmbig,454,9,0,,,,,,creamy pasta,0:55
AAP4BrBhhw4,804,19,0,😂😂😂😂😂,0.218,0.345,0.437,0.926,mahalakshmi trending,0:15
mDht7PFgzMk,585,28,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829,husbandwifealaparaigal,0:19
ni29gYG2pHU,452,12,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468,pongalvibes,0:16
8omGLxtSlaw,405,9,0,,,,,,pongal chutney,0:14
eY-8bS1m4js,423,9,0,,,,,,,0:19
ULMdWq8MJtg,437,8,0,,,,,,ready 1234,0:17
O8aK_dS4gTQ,450,14,0,,,,,,paniyaram,0:23
IFY0nfM8AAk,272,3,0,,,,,,soan papdi,0:21
fMrWRSbkfOg,817,26,0,Thank you sister very much,0.0,0.615,0.385,0.3612,sesame urundai  of yelu,0:13
pS4m2prbhiI,730,9,0,,,,,,sola dosi,0:43
Xzms0s0fHdE,490,3,0,,,,,,,0:15
InbsTuxJZws,475,9,0,உண்மைதான்,0.0,1.0,0.0,0.0,,0:32
H0zYt3YKNso,411,15,0,சூப்பர் பாடல் சூப்பர் தோசை,0.0,1.0,0.0,0.0,maayoney,0:22
_RHy4Wg3PpM,8442,266,0,🎉🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9509,,0:14
_RHy4Wg3PpM,8442,266,0,❤,0.0,0.192,0.808,0.6369,,0:14
_RHy4Wg3PpM,8442,266,0,❤,0.0,0.192,0.808,0.6369,,0:14
_RHy4Wg3PpM,8442,266,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829,,0:14
rMVe6N83ZVQ,22,4,0,,,,,,aloo methi gravy,5:00
UR5T_PhyCUo,145,12,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829,ambala,0:23
iYwAaZ_RWVM,77,2,0,,,,,,banana & pomegranate milkshake    drink,2:12
aDT9i_wgldc,641,17,0,,,,,,,0:15
Hm0pQIBySnI,3733,67,0,,,,,,rasam,0:21
BH2EbxCJn7o,494,11,0,,,,,,anandha yazhai,0:27
EQW8JJli8tc,134,3,0,,,,,,cremy pasta,7:02
h_qfP0-aOzk,23,3,0,,,,,,betrayal,0:18
8YPD5-t855A,16,3,0,,,,,,mil,0:18
IRUfWc-NY9o,13,3,0,,,,,,5,0:53
yNb_BN5vjgM,447,30,0,,,,,,nature,0:11
qKpfqhqu02g,3170,136,0,,,,,,,0:07
zIWfGPkwjTk,1341,35,0,,,,,,,0:20
sk72fvDB_Bs,127,4,0,,,,,,mushroom gravy,0:23
0rlG1Vl7xGQ,423,35,0,❤❤,0.0,0.192,0.808,0.8555,cat,0:23
ydH0jgyw1I4,435,14,0,,,,,,plant,0:08
E_b12IsCSb0,231,10,0,,,,,,kadalai mittai  song,0:16
XeTfc_zNxik,5056,73,0,சூப்பர் பொரிச்ச குழம்பு,0.0,1.0,0.0,0.0,milagu kulambu,0:19
w976-YJ0rig,787,24,0,👌👌👌👌,0.0,0.0,1.0,0.9736,just for fun,0:12
6HThgwC5wb4,3268,74,0,சூப்பர் மா 👍,0.0,1.0,0.0,0.0,masala poriyal,0:44
5m1mOOW-K8Q,407,8,0,👌👌👌😋😋😋,0.0,0.328,0.672,0.9545,,0:35
ZPOxMVtSBBI,494,13,0,Ama ama amaaa,0.0,1.0,0.0,0.0,food,0:11
ZPOxMVtSBBI,494,13,0,உண்மைதான் 👌👌👌😋😋😋,0.0,0.352,0.648,0.9545,food,0:11
3TeRtDtyRfk,410,15,0,👌👌👌👌,0.0,0.0,1.0,0.9736,dahi bindhi,0:35
fKFXwlB9RQ0,420,13,0,,,,,,,0:24
upNRzAXq6WE,455,19,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829,veg biriyani,0:18
rZw9vBsxa_o,444,15,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0,milkshake,0:14
CpB8nl9uGcQ,750,21,0,Mayil super 🎉🎉❤,0.0,0.229,0.771,0.926,,0:13
CpB8nl9uGcQ,750,21,0,👌👌👌👌👍👍👍,0.0,0.197,0.803,0.9736,,0:13
VDy2dMOyAjo,474,12,0,,,,,,scorpion,0:20
0KrUqL5cQY0,1589,27,0,,,,,,,0:29
JkKBgtbpzi4,1571,19,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0,aloo methi gravy,0:21
ozR6khzGAxI,902,15,0,சூப்பர் தோசை❤❤,0.0,0.323,0.677,0.8555,ghee roast,0:17
nlNNAeWr84k,547,9,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829,banana tea,0:13
ILYOzxd2M5g,2513,27,0,😂😂😂😂😂,0.218,0.345,0.437,0.926,palm itching treatment,0:11
ILYOzxd2M5g,2513,27,0,👌👌👌👌👍👍👍👍👍👍,0.0,0.328,0.672,0.9736,palm itching treatment,0:11
-wxFUgde6aE,681,19,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,water packet,0:18
lVa_Pw7L33g,866,8,0,,,,,,frustration,0:16
CJr3HjZSEng,1156,13,0,சூப்பர் மா,0.0,1.0,0.0,0.0,,0:17
2AI6ws2Rz-s,63,2,0,🎉🎉🎉,0.0,0.27,0.73,0.7964,dahi bindhi,4:07
UYiHenyElZ0,30,2,0,👌,0.0,0.0,1.0,0.7297,,4:00
0YQNtqIgWpA,53,3,0,,,,,,",",1:39
j54rLhr3oUQ,115,4,0,,,,,,,1:16
SvycrUukcgE,56,2,0,,,,,,",",3:09
ct0gHb80tTQ,162,1,0,,,,,,,3:45
EI2pTbaCGKQ,3826,52,0,உண்மைதான்,0.0,1.0,0.0,0.0,,0:25
kd4kJnP2tp4,267,15,0,🎉🎉🎉🎉❤❤❤❤,0.0,0.225,0.775,0.981,lunch,0:16
